id;idUniv;status;universitas;berdiri;noSK;tanggalSK;alamat;kotakab;kodePos;telepon;fax;email;website;oldAddr;oldLat;oldLong;Addr;Lat;Long
1999;2416;Aktif;STMIK Matuari;13 Desember 1991 ;50;13 Desember 1991 ;Jalan Krida Malalayang ;Kota Manado - Prop. Sulawesi Utara - Indonesia;95115;0431-866-017;0431-866-017;info@matuari.ac.id;www.matuari.ac.id;Jalan Krida Malalayang  Kota Manado - Prop. Sulawesi Utara - Indonesia 95115 ;1.4914699;124.8409261;STMIK Matuari Kota Manado - Prop. Sulawesi Utara - Indonesia 95115;1.4567594;124.8221725
2000;2417;Aktif;STKIP PGRI Manado;1 Mei 1993 ;MENDIKBUD NO. 59DO1993;1 Januari 2000 ;Jalan Ahmad Yani No 19 ;Kota Manado - Prop. Sulawesi Utara - Indonesia;95111;0431-862587;0431-862587;stkip093057@yahoo.com; ;Jalan Ahmad Yani No 19  Kota Manado - Prop. Sulawesi Utara - Indonesia 95111 ;1.4885982;124.8402334;STKIP PGRI Manado Kota Manado - Prop. Sulawesi Utara - Indonesia 95111;1.470719;124.843132
2001;2418;Aktif;STISIP Petta Baringeng Soppeng;15 Mei 1987 ;152DO1993;11/23/1993;Jalan Poros Salaonro Kelurahan Ujung Kecamatan Lilirilau;Kec. Lili Rilau - Kab. Soppeng - Prop. Sulawesi Selatan;90871;0484-421512;0484-421512;stisipolpb@yahoo.com;httpwww.stisipolpb.ac.id;Jalan Poros Salaonro Kelurahan Ujung Kecamatan Lilirilau Kec. Lili Rilau - Kab. Soppeng - Prop. Sulawesi Selatan 90871 ;-4.3307808;119.9971769;STISIP Petta Baringeng Soppeng Kec. Lili Rilau - Kab. Soppeng - Prop. Sulawesi Selatan 90871;-4.3307808;119.9971769
2002;2419;Aktif;Sekolah Tinggi Ilmu Ekonomi Dharma Barata Kendari;4/8/1994;094DO1994;11/10/1994;Jalan MT Haryono No 93 ;Kota Kendari - Prop. Sulawesi Tenggara - Indonesia;93111;0401-395-533;0401-394-213;stiedb1093059@yahoo.co.id; ;Jalan MT Haryono No 93  Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93111 ;-3.9911968;122.5064327;Sekolah Tinggi Ilmu Ekonomi Dharma Barata Kendari Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93111;-3.9651501;122.5174729
2003;2420;Aktif;Sekolah Tinggi Ilmu Ekonomi Enam Enam Kendari;11 Oktober 1994 ;092DO1994;11 Oktober 1994 ;Jalan Bunga Kamboja No 79 Kemaraya;Kota Kendari - Prop. Sulawesi Tenggara - Indonesia;93121;0401 326456,325537;0401 326456;stie_66@yahoo.co.id;http:www.stie-66.ac.id;Jalan Bunga Kamboja No 79 Kemaraya Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93121 ;-3.9631304;122.5268473;Sekolah Tinggi Ilmu Ekonomi Enam Enam Kendari Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93121;-3.9666133;122.5249389
2004;2421;Aktif;Sekolah Tinggi Ilmu Ekonomi Yapti Jeneponto;4/2/1993;12DO1993;4/2/1993;Jalan M Ali Gassing No 1 ;Kab. Jeneponto - Prop. Sulawesi Selatan - Indonesia;92315;0419 21600;0419 21600;yapik@plasa.com; yapti.ac.id;Jalan M Ali Gassing No 1  Kab. Jeneponto - Prop. Sulawesi Selatan - Indonesia 92315 ;-5.7010436;119.7214739;Sekolah Tinggi Ilmu Ekonomi Yapti Jeneponto Kab. Jeneponto - Prop. Sulawesi Selatan - Indonesia 92315;-5.6646118;119.7397084
2005;2422;Aktif;Sekolah Tinggi Ilmu Hukum Damarica Palopo;6 Januari 1996 ;1;6 Januari 1996 ;Jalan K H Muhammad Razak ;Kota Palopo - Prop. Sulawesi Selatan - Indonesia;91921;0471-23-723;0471-23-723; ; ;Jalan K H Muhammad Razak  Kota Palopo - Prop. Sulawesi Selatan - Indonesia 91921 ;-2.99687;120.200186;Sekolah Tinggi Ilmu Hukum Damarica Palopo Kota Palopo - Prop. Sulawesi Selatan - Indonesia 91921;-3.01127;120.194074
2006;2423;Aktif;Sekolah Tinggi Ilmu Pertanian Kendari;8 Januari 1994 ;2673DT2005,2674DT2005;21 Juli 2005 ;Jl. Badak No. 5 Kendari - Sulawesi Tenggara;Kota Kendari - Prop. Sulawesi Tenggara - Indonesia;93117;85256000660; ;stiperkendarisultra@yahoo.co.id;..;Jl. Badak No. 5 Kendari - Sulawesi Tenggara Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93117 ;-4.004224;122.5508112;Sekolah Tinggi Ilmu Pertanian Kendari Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93117;-3.9628582;122.5423408
2007;2424;Aktif;Sekolah Tinggi Ilmu Ekonomi Amkop Makassar;17 Januari 1995 ;04DO1995;17 Januari 1995 ;Jalan Meranti No 1 ;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90231;0411-440-679;0411-440-679; ; ;Jalan Meranti No 1  Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231 ;-5.158117;119.452487;Sekolah Tinggi Ilmu Ekonomi Amkop Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231;-5.1570689;119.4520926
2008;2425;Aktif;Sekolah Tinggi Ilmu Manajemen Nitro Makassar;15 Juni 1994 ;281;31 Januari 1995 ;Jalan Prof. Dr. Abdurrahman Basalamah No 101 Makassar;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90231;0411-459061;0411-459063;nitromks@yahoo.co.id;nitromks.ac.id;Jalan Prof. Dr. Abdurrahman Basalamah No 101 Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231 ;-5.149458;119.449662;Sekolah Tinggi Ilmu Manajemen Nitro Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231;-5.149199;119.4504406
2009;2426;Aktif;Sekolah Tinggi Ilmu Kesehatan Tamalatea Makassar;11/3/1995;084DO1995;11/3/1995;Jl Perintis Kemerdekaan KM 12 ;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90245;0411-583330;0411-581635;info@stiktamalateamks.ac.id;www.stiktamalateamks.ac.id;Jl Perintis Kemerdekaan KM 12  Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90245 ;-5.1309118;119.4976684;Sekolah Tinggi Ilmu Kesehatan Tamalatea Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90245;-5.1273013;119.5028052
2010;2427;Aktif;Sekolah Tinggi Ilmu Ekonomi Pioner Manado;16 Juni 1996 ;371DIKTIKEP1996;19 Juni 1996 ;JL. YOS SUDARSO NO. 33B KELURAHAN PAAL II. KECAMATAN PAAL II;Kota Manado - Prop. Sulawesi Utara - Indonesia;95129;0431-840244;431840244;stiepioneer.manado@gmail.com;stiepioneermanado.com;JL. YOS SUDARSO NO. 33B KELURAHAN PAAL II. KECAMATAN PAAL II Kota Manado - Prop. Sulawesi Utara - Indonesia 95129 ;1.492272;124.862559;Sekolah Tinggi Ilmu Ekonomi Pioner Manado Kota Manado - Prop. Sulawesi Utara - Indonesia 95129;1.492272;124.862559
2011;2428;Aktif;STMIK Handayani Makassar;21 Juni 1996 ;37DO96;21 Juni 1996 ;Jl. Adyaksa Baru No. 1 ;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90232;0411-4662111;0411-4662223;infohandayani@yahoo.com;stmik-handayani.ac.id;Jl. Adyaksa Baru No. 1  Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90232 ;-5.1522097;119.4485375;STMIK Handayani Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90232;-5.1519071;119.4491087
2012;2429;Aktif;Sekolah Tinggi Ilmu Manajemen Yapim Maros;19 Agustus 1996 ;432DIKTIKEP1996;19 Agustus 1996 ;Jalan Dr Ratulangi No 62 ;Kec. Lau - Kab. Maros - Prop. Sulawesi Selatan;90514;0411-372-161;0411-373-181; yapimstim@gmail.com; ;Jalan Dr Ratulangi No 62  Kec. Lau - Kab. Maros - Prop. Sulawesi Selatan 90514 ;-5.0000332;119.5721669;Sekolah Tinggi Ilmu Manajemen Yapim Maros Kec. Lau - Kab. Maros - Prop. Sulawesi Selatan 90514;-5.1020585;119.5127968
2013;2430;Aktif;Sekolah Tinggi Theologia Intim Makassar;9/18/1948;16801973;9/29/1973;Jalan Baji Dakka No 7 Makassar;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90134;0411-854-735;0411-856-989;sttintimmakassar@yahoo.com;www.sttintimmakassar.org;Jalan Baji Dakka No 7 Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90134 ;-5.1714542;119.4128984;Sekolah Tinggi Theologia Intim Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90134;-5.1402869;119.417586
2014;2431;Aktif;Sekolah Tinggi Ilmu Pertanian Puangrimanggalatung;1 Agustus 1996 ;61DO1998;1 Agustus 1996 ;Jalan Sultan Hasanuddin No 27 ;Kab. Wajo - Prop. Sulawesi Selatan - Indonesia;90915;0485-21594;0485-21594;info@stipprima.ac.id; www.stipprima.ac.id;Jalan Sultan Hasanuddin No 27  Kab. Wajo - Prop. Sulawesi Selatan - Indonesia 90915 ;-5.1397715;119.4101155;Sekolah Tinggi Ilmu Pertanian Puangrimanggalatung Kab. Wajo - Prop. Sulawesi Selatan - Indonesia 90915;-4.1314763;120.0809664
2015;2432;Aktif;Sekolah Tinggi Ilmu Ekonomi Rizky;14 Januari 1993 ;86;25 Agustus 2004 ;Jln. Minasa Upa Raya  Kompleks Minasa Sari No. 4;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90221;0411-883-367;0411-861-583;stierizky@yahoo.com;http:www.stierizky.com;Jln. Minasa Upa Raya  Kompleks Minasa Sari No. 4 Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90221 ;-5.1823255;119.4594999;Sekolah Tinggi Ilmu Ekonomi Rizky Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90221;-5.189162;119.450618
2016;2433;Aktif;Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Mamuju;1 Januari 1998 ;3617DT2006;9/25/2006;"Kampus 1 : Jalan Pattalunru No 2
Kampus 2 : Jalan Baharuddin Lopa ";Kab. Mamuju - Prop. Sulawesi Barat - Indonesia;91511;4262324100;4262324100;stiemuh_mamuju@yahoo.co.id;http:stiemamuju.ac.id;"Kampus 1 : Jalan Pattalunru No 2
Kampus 2 : Jalan Baharuddin Lopa  Kab. Mamuju - Prop. Sulawesi Barat - Indonesia 91511 ";-2.728111;118.9761519;Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Mamuju Kab. Mamuju - Prop. Sulawesi Barat - Indonesia 91511;-2.7386721;118.8288116
2017;2434;Aktif;Sekolah Tinggi Ilmu Ekonomi Petra;11/11/1998;65DO98;11/11/1998;Jalan Manembo Nembo ;Kota Bitung - Prop. Sulawesi Utara - Indonesia;95514;0438-30-380;0438-31-025;info@stiepetrabitung.ac.id; http:stiepetrabitung.ac.id;Jalan Manembo Nembo  Kota Bitung - Prop. Sulawesi Utara - Indonesia 95514 ;-8.10076;112.733289;Sekolah Tinggi Ilmu Ekonomi Petra Kota Bitung - Prop. Sulawesi Utara - Indonesia 95514;-6.1435416;106.9101263
2018;2435;Aktif;Sekolah Tinggi Ilmu Ekonomi Swadaya Manado;18 Januari 1999 ;04D01999;20 Januari 1999 ;Jl. Pierre Tendean Mega Profit 1F No. 7;Kota Manado - Prop. Sulawesi Utara - Indonesia;95114;863-925;863-925;stieswadayamanado@ymail.com;stieswadaya.ypgb.ac.id;Jl. Pierre Tendean Mega Profit 1F No. 7 Kota Manado - Prop. Sulawesi Utara - Indonesia 95114 ;1.4647165;124.8286487;Sekolah Tinggi Ilmu Ekonomi Swadaya Manado Kota Manado - Prop. Sulawesi Utara - Indonesia 95114;1.4619457;124.8382258
2019;2436;Aktif;Sekolah Tinggi Ilmu Kesehatan Makassar;5 Maret 1998 ;132DO1998;7 Oktober 1998 ;Jalan Maccini Raya No 197 ;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90223;0411-436-068;0411-439-278; stikma98@gmail.com; ;Jalan Maccini Raya No 197  Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90223 ;-5.137562;119.436938;Sekolah Tinggi Ilmu Kesehatan Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90223;-5.1740614;119.4305482
2020;2437;Aktif;Sekolah Tinggi Ilmu Ekonomi Makassar Maju;22 Oktober 1998 ;143DO1998;22 Oktober 1998 ;Jl Perintis Kemerdekaan KM. 12 kompleks Perum Griya Alam Permai no.1 Kota Makass;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90245;(0411) 459271;-;stiemksmaju@gmail.com;www.stiemm.ac.id;Jl Perintis Kemerdekaan KM. 12 kompleks Perum Griya Alam Permai no.1 Kota Makass Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90245 ;-5.1448889;119.4754667;Sekolah Tinggi Ilmu Ekonomi Makassar Maju Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90245;-5.106675;119.5125393
2021;2438;Aktif;Sekolah Tinggi Ilmu Ekonomi Tri Dharma Nusantara;11 Agustus 1998 ;169;11 Agustus 1998 ;Jalan Kumala II No.51;Kec. Tamalate - Kota Makassar - Prop. Sulawesi Selatan;90245;0411-5060071;0411-858063;stietdn2015@gmail.com;simakad.stietdn.ac.id;Jalan Kumala II No.51 Kec. Tamalate - Kota Makassar - Prop. Sulawesi Selatan 90245 ;-5.172821;119.4192647;Sekolah Tinggi Ilmu Ekonomi Tri Dharma Nusantara Kec. Tamalate - Kota Makassar - Prop. Sulawesi Selatan 90245;-5.1190063;119.4383382
2022;2440;Aktif;STIE Nobel Indonesia Makassar;23 Februari 1999 ;NOMOR 28DO1999;23 Februari 1999 ;Jalan Sultan Alauddin No 212 ;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90231;0411-887-978;0411-887-948;nobel@stienobel-indonesia.ac.id;stienobel-indonesia.ac.id;Jalan Sultan Alauddin No 212  Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231 ;-5.1775011;119.4380741;STIE Nobel Indonesia Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231;-5.1787707;119.4392718
2023;2442;Aktif;Sekolah Tinggi Ilmu Farmasi Pelita Mas;11/11/1998;271999;11/24/1998;Jalan Wolter Monginsidi No 106-A ;Kota Palu - Prop. Sulawesi Tengah - Indonesia;94125;0451 - 458681;0451 - 458681;Stifapelitamaspalu@yahoo.co.id;www.stifa.ac.id;Jalan Wolter Monginsidi No 106-A  Kota Palu - Prop. Sulawesi Tengah - Indonesia 94125 ;-6.5907484;108.4206736;Sekolah Tinggi Ilmu Farmasi Pelita Mas Kota Palu - Prop. Sulawesi Tengah - Indonesia 94125;-0.906583;119.8745854
2024;2443;Aktif;Sekolah Tinggi Ilmu Kesehatan Indonesia Jaya;11 Desember 1998 ;115DO1999;11 Desember 1999 ;Jalan Towua No 114 ;Kota Palu - Prop. Sulawesi Tengah - Indonesia;94000;0451-485-603;0451-485-603;stik_pash@yahoo.co.id; ;Jalan Towua No 114  Kota Palu - Prop. Sulawesi Tengah - Indonesia 94000 ;-0.9294255;119.883021;Sekolah Tinggi Ilmu Kesehatan Indonesia Jaya Kota Palu - Prop. Sulawesi Tengah - Indonesia 94000;-0.9294255;119.883021
2025;2445;Aktif;Sekolah Tinggi Ilmu Hukum Pengayoman;29 Oktober 1999 ;10;29 Oktober 1999 ;Jalan Yos Sudarso;Kec. Tanete Riattang - Kab. Bone - Prop. Sulawesi Selatan;92713;0481-23-032;0481-27-073;stihpengayoman@yahoo.com;stihpengayomanyahoo.com;Jalan Yos Sudarso Kec. Tanete Riattang - Kab. Bone - Prop. Sulawesi Selatan 92713 ;-4.5398619;120.3017942;Sekolah Tinggi Ilmu Hukum Pengayoman Kec. Tanete Riattang - Kab. Bone - Prop. Sulawesi Selatan 92713;-4.53895;120.3351402
2026;2446;Aktif;Sekolah Tinggi Ilmu Manajemen Publik Makassar;10 Desember 1999 ;178DO1999;10 Desember 1999 ;Jalan Maccini Tengah No 50-54 Makassar;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90144; ; ; ; ;Jalan Maccini Tengah No 50-54 Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90144 ;-5.1402557;119.4298146;Sekolah Tinggi Ilmu Manajemen Publik Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90144;-5.139074;119.43012
2027;2447;Aktif;STITEK Bina Taruna;22 Desember 1999 ;183DO1999;23 Desember 1999 ;Jl Jaksa Agung Suprapto No 40 ;Kab. Gorontalo - Prop. Gorontalo - Indonesia;96115;(0435)827255;(0435)823294;stitekbtgorontalo@yahoo.com;www.stitekbt.ac.id;Jl Jaksa Agung Suprapto No 40  Kab. Gorontalo - Prop. Gorontalo - Indonesia 96115 ;0.546578;123.0570074;STITEK Bina Taruna Kab. Gorontalo - Prop. Gorontalo - Indonesia 96115;0.5483937;123.0573671
2028;2448;Aktif;STMIK Kharisma Makassar;29 Maret 2000 ;33DO2000;29 Maret 2000 ;Jalan Baji Ateka No 20 ;Kec. Mamajang - Kota Makassar - Prop. Sulawesi Selatan;90121;0411-871-555;0411-870-098;stmik@kharisma.ac.id;http:www.kharisma.ac.id;Jalan Baji Ateka No 20  Kec. Mamajang - Kota Makassar - Prop. Sulawesi Selatan 90121 ;-5.1671439;119.4132902;STMIK Kharisma Makassar Kec. Mamajang - Kota Makassar - Prop. Sulawesi Selatan 90121;-5.1674758;119.4128036
2029;2449;Aktif;STMIK Ichsan;25 Oktober 1996 ;39;25 Oktober 1996 ;Jalan Raden Saleh No 17 ;Kota Gorontalo - Prop. Gorontalo - Indonesia;96115;0435-831-247;0435-831-247;akademik@stmik-ichsan.ac.id;www.stmik-ichsan.ac.id;Jalan Raden Saleh No 17  Kota Gorontalo - Prop. Gorontalo - Indonesia 96115 ;0.5482808;123.0548833;STMIK Ichsan Kota Gorontalo - Prop. Gorontalo - Indonesia 96115;0.5555964;123.0567612
2030;2450;Aktif;Sekolah Tinggi Ilmu Ekonomi Ichsan;17 Februari 2005 ;11DO2005;17 Februari 2005 ;Jalan Pelabuhan No 60 ;Kab. Pohuwato - Prop. Gorontalo - Indonesia;96115;0443-210-111;0443-210-333;stie_phwto@telkomnet; ;Jalan Pelabuhan No 60  Kab. Pohuwato - Prop. Gorontalo - Indonesia 96115 ;0.5396158;123.0957799;Sekolah Tinggi Ilmu Ekonomi Ichsan Kab. Pohuwato - Prop. Gorontalo - Indonesia 96115;0.5396158;123.0957799
2031;2451;Aktif;STISIP Muhammadiyah Rappang;4/17/2000;38DO2000;4/17/2000;Jalan Angkatan 45 No 1-A Lautang Salo Rappang, Kabupaten Sidenreng Rappang Sulaw;Kab. Sidenreng Rappang - Prop. Sulawesi Selatan - Indonesia;91651;0421-93-308;0421-93-308;stisipm_sidrap@yahoo.com;www.stisipmrappang.ac.id;Jalan Angkatan 45 No 1-A Lautang Salo Rappang, Kabupaten Sidenreng Rappang Sulaw Kab. Sidenreng Rappang - Prop. Sulawesi Selatan - Indonesia 91651 ;-3.8432736;119.8198128;STISIP Muhammadiyah Rappang Kab. Sidenreng Rappang - Prop. Sulawesi Selatan - Indonesia 91651;-3.8533467;119.8130254
2032;2452;Aktif;STKIP Andi Mattappa;5 Januari 2000 ;02DO2000;5 Januari 2000 ;Jalan Andi Mauraga No 70 ;Kab. Pangkajene Kepulauan - Prop. Sulawesi Selatan - Indonesia;90611;0410-21-770;0410-21-262;stkip_am_pkp@yahoo.com;www.stkip-andi-matappa.ac.id;Jalan Andi Mauraga No 70  Kab. Pangkajene Kepulauan - Prop. Sulawesi Selatan - Indonesia 90611 ;-4.8385106;119.5443472;STKIP Andi Mattappa Kab. Pangkajene Kepulauan - Prop. Sulawesi Selatan - Indonesia 90611;-4.8382616;119.5441685
2033;2453;Aktif;Sekolah Tinggi Ilmu Hukum Lamaddukelleng;25 Januari 2000 ;113D02000;25 Januari 2000 ;Jalan Bosowa Utara No 1 Kabupaten Wajo;Kab. Wajo - Prop. Sulawesi Selatan - Indonesia;90971;(0485) 21474;(0485) 21474;sengkang;sengkang;Jalan Bosowa Utara No 1 Kabupaten Wajo Kab. Wajo - Prop. Sulawesi Selatan - Indonesia 90971 ;-5.456399;122.6042884;Sekolah Tinggi Ilmu Hukum Lamaddukelleng Kab. Wajo - Prop. Sulawesi Selatan - Indonesia 90971;-4.1827561;120.0896313
2034;2454;Aktif;Sekolah Tinggi Ilmu Ekonomi Lamaddukelleng;6 Juli 2000 ;102D02000;6 Juli 2000 ;Jalan Bosowa Utara No 1 ;Kab. Wajo - Prop. Sulawesi Selatan - Indonesia;90971;0485 21474; ; ; ;Jalan Bosowa Utara No 1  Kab. Wajo - Prop. Sulawesi Selatan - Indonesia 90971 ;-4.1703399;120.0378774;Sekolah Tinggi Ilmu Ekonomi Lamaddukelleng Kab. Wajo - Prop. Sulawesi Selatan - Indonesia 90971;-4.1709787;120.0379565
2035;2455;Aktif;Sekolah Tinggi Ilmu Ekonomi Wira Bhakti;9/20/2000;175;4/22/2003;Jalan A P Pettarani No 72 Kav 3-5 Makassar;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90222;0411-453-522;0411-453-522;wirabhakti_093100@yahoo.co.id;www.stiewirabhaktimakassar.com;Jalan A P Pettarani No 72 Kav 3-5 Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90222 ;-5.1434136;119.4393232;Sekolah Tinggi Ilmu Ekonomi Wira Bhakti Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90222;-5.146882;119.437613
2036;2456;Aktif;Sekolah Tinggi Teknik Baramuli;20 Juli 2000 ;79DO2000;26 Januari 2000 ;Jalan Pole Baramuli KM 3 Poros Pinrang-Polmas;Kab. Pinrang - Prop. Sulawesi Selatan - Indonesia;91214;0421-924-071;0421-924-071; sttbaramulipinrang@yahoo.co.id; http:stt-baramuli.ac.id;Jalan Pole Baramuli KM 3 Poros Pinrang-Polmas Kab. Pinrang - Prop. Sulawesi Selatan - Indonesia 91214 ;-3.7651578;119.6397078;Sekolah Tinggi Teknik Baramuli Kab. Pinrang - Prop. Sulawesi Selatan - Indonesia 91214;-3.7591407;119.6412236
2037;2458;Aktif;STMIK Bina Mulia;10 Agustus 2000 ;144DO2000;9/10/2000;Jalan Soeprapto No 38 ;Kota Palu - Prop. Sulawesi Tengah - Indonesia;94111;0451-452-448;0451-452-448;humas@stmik-binamulia.ac.id  ;stmik-binamulia.ac.id;Jalan Soeprapto No 38  Kota Palu - Prop. Sulawesi Tengah - Indonesia 94111 ;-0.8904452;119.8748935;STMIK Bina Mulia Kota Palu - Prop. Sulawesi Tengah - Indonesia 94111;-0.8867374;119.875714
2038;2459;Aktif;Sekolah Tinggi Ilmu Ekonomi Lamappoleonro;4 Mei 2000 ;23;22 Maret 1999 ;Jalan Kemakmuran No.5;Kec. Lalabata - Kab. Soppeng - Prop. Sulawesi Selatan;90811;0484-2700255;0484-23-888;stie_lamappapoleonro@yahoo.co.id;www.ypls.ac.id;Jalan Kemakmuran No.5 Kec. Lalabata - Kab. Soppeng - Prop. Sulawesi Selatan 90811 ;-4.3534448;119.8876568;Sekolah Tinggi Ilmu Ekonomi Lamappoleonro Kec. Lalabata - Kab. Soppeng - Prop. Sulawesi Selatan 90811;-4.3591836;119.8794094
2039;2461;Aktif;Sekolah Tinggi Ilmu Hukum Amsir;1 Desember 1999 ;2646DT2005;21 Juli 2005 ;Jl. H. Andi Sapada No. 11 Sumpang Minangae Parepare Sul-Sel;Kota Pare-Pare - Prop. Sulawesi Selatan - Indonesia;91122;0421 27203;0421 27203;ypa03@stihamsir.ac.id;stihamsir.ac.id;Jl. H. Andi Sapada No. 11 Sumpang Minangae Parepare Sul-Sel Kota Pare-Pare - Prop. Sulawesi Selatan - Indonesia 91122 ;-4.0104147;119.6222631;Sekolah Tinggi Ilmu Hukum Amsir Kota Pare-Pare - Prop. Sulawesi Selatan - Indonesia 91122;-4.0393827;119.6269049
2040;2465;Aktif;STMIK Adhi Guna;14 Februari 2001 ;16DO2001;14 Februari 2001 ;Jl. Undata No. 03 PALU;Kota Palu - Prop. Sulawesi Tengah - Indonesia;94111;0451-455530;0451-452920;info@stmikadhiguna.ac.id;stmikadhiguna.ac.id;Jl. Undata No. 03 PALU Kota Palu - Prop. Sulawesi Tengah - Indonesia 94111 ;-0.8875783;119.8637086;STMIK Adhi Guna Kota Palu - Prop. Sulawesi Tengah - Indonesia 94111;-0.8872205;119.8611711
2041;2466;Aktif;Sekolah Tinggi Ilmu Kesehatan Avicenna;7 Mei 2001 ;1400DT2005;10 Mei 2005 ;Jl Y Wayong By Pass Lepo-lepo ;Kota Kendari - Prop. Sulawesi Tenggara - Indonesia;93116;0401-3192981;0401-3192981;stikavicenna@yahoo.co.id;www.stik-avicenna.ac.id;Jl Y Wayong By Pass Lepo-lepo  Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93116 ;-4.0376752;122.5089856;Sekolah Tinggi Ilmu Kesehatan Avicenna Kota Kendari - Prop. Sulawesi Tenggara - Indonesia 93116;-4.022379;122.5060854
2042;2467;Aktif;Sekolah Tinggi Ilmu Keperawatan Famika;7 Mei 2001 ;SK MENDIKNAS NO: 4498DT2004;24 Desember 2004 ;Jalan Matahari No 5-A ;Kab. Gowa - Prop. Sulawesi Selatan - Indonesia;90222;0411-845-149;0411-832-934;stikfamika@gmail.com;www.stikfamika.ac.id;Jalan Matahari No 5-A  Kab. Gowa - Prop. Sulawesi Selatan - Indonesia 90222 ;-5.1622091;119.4081525;Sekolah Tinggi Ilmu Keperawatan Famika Kab. Gowa - Prop. Sulawesi Selatan - Indonesia 90222;-5.209046;119.452103
2043;2468;Aktif;STIM Lasharan Jaya Makassar;5 Juli 2001 ;2718DT2005;22 Juli 2005 ;Jl Abdullah Daeng Sirua No 106 ;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90231;0411-441195;0411-441098;stimlash_jaya@yahoo.co.id; www.stimlasharanjaya.ac.id;Jl Abdullah Daeng Sirua No 106  Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231 ;-5.150331;119.4433105;STIM Lasharan Jaya Makassar Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90231;-5.1509731;119.444677
2044;2470;Aktif;STMIK Parnaraya;2 Agustus 2001 ;132D02001;2 Agustus 2001 ;Jalan Sam Ratulangi I No 2;Kota Manado - Prop. Sulawesi Utara - Indonesia;95111;0431-843326;0431-851308;stmik@parnaraya.ac.id;www.parnaraya.ac.id;Jalan Sam Ratulangi I No 2 Kota Manado - Prop. Sulawesi Utara - Indonesia 95111 ;1.48515;124.838;STMIK Parnaraya Kota Manado - Prop. Sulawesi Utara - Indonesia 95111;1.4895666;124.8394999
2045;2471;Aktif;STISIP Swadaya;1 Oktober 1995 ;083  D O VII  2001;21 Juli 2001 ;"Jln. Piere Tendean (Boulevard) Mega Profit 1f No 7
Kawasan Mega Mas Manado";Kota Manado - Prop. Sulawesi Utara - Indonesia;95114;4313336160;431828123;stisipolswadayamanado@ymail.com;stisipswadaya.ypgb.ac.id;"Jln. Piere Tendean (Boulevard) Mega Profit 1f No 7
Kawasan Mega Mas Manado Kota Manado - Prop. Sulawesi Utara - Indonesia 95114 ";1.4647165;124.8286487;STISIP Swadaya Kota Manado - Prop. Sulawesi Utara - Indonesia 95114;1.4647165;124.8286487
